utb_ms,ute_ms,type,flagcomms
1241299525000,1241300089000,"SLEW","FALSE"
1241300089000,1241305573000,"EARTH","FALSE"
1241305573000,1241307485000,"SLEW","FALSE"
1241307485000,1241310025000,"INERTIAL","FALSE"
1241310025000,1241312023000,"SLEW","FALSE"
1241312023000,1241319444000,"EARTH","FALSE"
1241319444000,1241321207000,"SLEW","FALSE"
1241321207000,1241322427000,"NADIR","FALSE"
1241322427000,1241323053000,"SLEW","FALSE"
1241323053000,1241323635000,"INERTIAL","FALSE"
1241323635000,1241324511000,"SLEW","FALSE"
1241324511000,1241325967000,"EARTH","FALSE"
1241325967000,1241333497000,"EARTH","TRUE"
1241333497000,1241343549000,"EARTH","FALSE"
1241343549000,1241345125000,"SLEW","FALSE"
1241345125000,1241349165000,"NADIR","FALSE"
1241349165000,1241349725000,"SLEW","FALSE"
1241349725000,1241352705000,"EARTH","FALSE"
1241352705000,1241357305000,"EARTH","TRUE"
1241357305000,1241357365000,"EARTH","FALSE"
1241357365000,1241360066000,"MAINTENANCE","FALSE"
1241360066000,1241362765000,"MAINTENANCE","FALSE"
1241362765000,1241369391000,"EARTH","FALSE"
1241369391000,1241371060000,"SLEW","FALSE"
1241371060000,1241372375000,"INERTIAL","FALSE"
1241372375000,1241372716000,"SLEW","FALSE"
1241372716000,1241373336000,"INERTIAL","FALSE"
1241373336000,1241374959000,"SLEW","FALSE"
1241374959000,1241382639000,"EARTH","FALSE"
1241382639000,1241393259000,"EARTH","TRUE"
1241386000000,1241392359000,"RADIO_SCIENCE","TRUE"
1241393259000,1241394130000,"EARTH","FALSE"
1241394130000,1241395971000,"SLEW","FALSE"
1241395971000,1241400011000,"NADIR","FALSE"
1241400011000,1241400536000,"SLEW","FALSE"
1241400536000,1241419010000,"EARTH","FALSE"
1241419010000,1241419433000,"SLEW","FALSE"
1241419433000,1241422171000,"INERTIAL","FALSE"
1241422171000,1241422598000,"SLEW","FALSE"
1241422598000,1241429373000,"EARTH","FALSE"
1241429373000,1241430101000,"SLEW","FALSE"
1241430101000,1241430781000,"INERTIAL","FALSE"
1241430781000,1241431513000,"SLEW","FALSE"
1241431513000,1241438922000,"EARTH","FALSE"
1241438922000,1241443500000,"EARTH","TRUE"
1241443500000,1241443556000,"EARTH","FALSE"
1241443556000,1241445315000,"SLEW","FALSE"
1241445315000,1241448455000,"ACROSS_TRACK","FALSE"
1241448455000,1241449007000,"SLEW","FALSE"
1241449007000,1241456592000,"EARTH","TRUE"
1241456592000,1241456652000,"EARTH","FALSE"
1241456652000,1241462052000,"MAINTENANCE","FALSE"
1241462052000,1241462112000,"EARTH","FALSE"
1241462112000,1241467060000,"EARTH","TRUE"
1241467060000,1241469197000,"EARTH","FALSE"
1241469197000,1241470241000,"SLEW","FALSE"
1241470241000,1241471161000,"INERTIAL","FALSE"
1241471161000,1241472205000,"SLEW","FALSE"
1241472205000,1241479325000,"EARTH","FALSE"
1241479325000,1241481233000,"SLEW","FALSE"
1241481233000,1241483773000,"INERTIAL","FALSE"
1241483773000,1241485767000,"SLEW","FALSE"
1241485767000,1241491171000,"EARTH","FALSE"
1241491171000,1241492176000,"SLEW","FALSE"
1241492176000,1241494089000,"INERTIAL","FALSE"
1241494089000,1241494954000,"SLEW","FALSE"
1241494954000,1241498094000,"NADIR","FALSE"
1241498094000,1241498650000,"SLEW","FALSE"
1241498650000,1241506121000,"EARTH","TRUE"
1241506121000,1241511975000,"EARTH","FALSE"
1241511975000,1241512992000,"SLEW","FALSE"
1241512992000,1241517345000,"INERTIAL","FALSE"
1241517345000,1241520072000,"SLEW","FALSE"
1241520072000,1241523812000,"NADIR","FALSE"
1241523812000,1241524313000,"SLEW","FALSE"
1241524313000,1241535461000,"EARTH","TRUE"
1241535461000,1241543065000,"EARTH","FALSE"
1241543065000,1241544898000,"SLEW","FALSE"
1241544898000,1241548758000,"NADIR","FALSE"
1241548758000,1241549259000,"SLEW","FALSE"
1241549259000,1241555204000,"EARTH","FALSE"
1241555204000,1241567829000,"EARTH","TRUE"
1241558863000,1241561460000,"RADIO_SCIENCE","TRUE"
1241567829000,1241567889000,"EARTH","FALSE"
1241567889000,1241569719000,"SLEW","FALSE"
1241569719000,1241573579000,"NADIR","FALSE"
1241573579000,1241574080000,"SLEW","FALSE"
1241574080000,1241580759000,"EARTH","FALSE"
1241580759000,1241586159000,"MAINTENANCE","FALSE"
1241586159000,1241587490000,"EARTH","FALSE"
1241587490000,1241588808000,"SLEW","FALSE"
1241588808000,1241589428000,"INERTIAL","FALSE"
1241589428000,1241589851000,"SLEW","FALSE"
1241589851000,1241594011000,"INERTIAL","FALSE"
1241594011000,1241594844000,"SLEW","FALSE"
1241594844000,1241597084000,"ACROSS_TRACK","FALSE"
1241597084000,1241597691000,"SLEW","FALSE"
1241597691000,1241606325000,"EARTH","FALSE"
1241606325000,1241617476000,"EARTH","TRUE"
1241617476000,1241617536000,"EARTH","FALSE"
1241617536000,1241619362000,"SLEW","FALSE"
1241619362000,1241623402000,"NADIR","FALSE"
1241623402000,1241623907000,"SLEW","FALSE"
1241623907000,1241628250000,"EARTH","FALSE"
1241628250000,1241630162000,"SLEW","FALSE"
1241630162000,1241632702000,"INERTIAL","FALSE"
1241632702000,1241634692000,"SLEW","FALSE"
1241634692000,1241636077000,"EARTH","FALSE"
1241636077000,1241637102000,"SLEW","FALSE"
1241637102000,1241642022000,"INERTIAL","FALSE"
1241642022000,1241642934000,"SLEW","FALSE"
1241642934000,1241643854000,"INERTIAL","FALSE"
1241643854000,1241643922000,"SLEW","FALSE"
1241643922000,1241645558000,"INERTIAL","FALSE"
1241645558000,1241645985000,"SLEW","FALSE"
1241645985000,1241668298000,"EARTH","TRUE"
1241649645000,1241667398000,"RADIO_SCIENCE","TRUE"
1241668298000,1241668986000,"EARTH","FALSE"
1241668986000,1241669722000,"SLEW","FALSE"
1241669722000,1241670942000,"INERTIAL","FALSE"
1241670942000,1241671678000,"SLEW","FALSE"
1241671678000,1241678683000,"EARTH","TRUE"
1241678683000,1241680040000,"EARTH","FALSE"
1241680040000,1241685440000,"MAINTENANCE","FALSE"
1241685440000,1241687240000,"D1PVMC","FALSE"
1241687240000,1241689040000,"SLEW","FALSE"
1241689040000,1241693540000,"EARTH","FALSE"
1241693540000,1241694123000,"SLEW","FALSE"
1241694123000,1241696663000,"INERTIAL","FALSE"
1241696663000,1241697250000,"SLEW","FALSE"
1241697250000,1241717554000,"EARTH","TRUE"
1241717554000,1241717614000,"EARTH","FALSE"
1241717614000,1241719549000,"SLEW","FALSE"
1241719549000,1241723589000,"NADIR","FALSE"
1241723589000,1241724153000,"SLEW","FALSE"
1241724153000,1241727947000,"EARTH","FALSE"
1241727947000,1241742803000,"EARTH","TRUE"
1241731607000,1241741903000,"RADIO_SCIENCE","TRUE"
1241742803000,1241743445000,"EARTH","FALSE"
1241743445000,1241744189000,"SLEW","FALSE"
1241744189000,1241745409000,"INERTIAL","FALSE"
1241745409000,1241746153000,"SLEW","FALSE"
1241746153000,1241764965000,"EARTH","TRUE"
1241749813000,1241764065000,"RADIO_SCIENCE","TRUE"
1241764965000,1241767066000,"EARTH","FALSE"
1241767066000,1241768384000,"SLEW","FALSE"
1241768384000,1241770139000,"INERTIAL","FALSE"
1241770139000,1241770496000,"SLEW","FALSE"
1241770496000,1241771134000,"INERTIAL","FALSE"
1241771134000,1241772378000,"SLEW","FALSE"
1241772378000,1241779330000,"EARTH","FALSE"
1241779330000,1241784730000,"MAINTENANCE","FALSE"
1241784730000,1241784790000,"EARTH","FALSE"
1241784790000,1241791238000,"EARTH","TRUE"
1241791238000,1241791298000,"EARTH","FALSE"
1241791298000,1241793112000,"SLEW","FALSE"
1241793112000,1241795652000,"NADIR","FALSE"
1241795652000,1241796267000,"SLEW","FALSE"
1241796267000,1241816060000,"EARTH","TRUE"
1241816060000,1241816120000,"EARTH","FALSE"
1241816120000,1241817934000,"SLEW","FALSE"
1241817934000,1241821674000,"NADIR","FALSE"
1241821674000,1241822156000,"SLEW","FALSE"
1241822156000,1241822214000,"EARTH","FALSE"
1241822214000,1241841116000,"EARTH","TRUE"
1241824745000,1241840216000,"RADIO_SCIENCE","TRUE"
1241841116000,1241841176000,"EARTH","FALSE"
1241841176000,1241841603000,"SLEW","FALSE"
1241841603000,1241844131000,"INERTIAL","FALSE"
1241844131000,1241844562000,"SLEW","FALSE"
1241844562000,1241851246000,"EARTH","TRUE"
1241851246000,1241853795000,"EARTH","FALSE"
1241853795000,1241859195000,"MAINTENANCE","FALSE"
1241859195000,1241860995000,"D1PVMC","FALSE"
1241860995000,1241862795000,"SLEW","FALSE"
1241862795000,1241865769000,"EARTH","FALSE"
1241865769000,1241867579000,"SLEW","FALSE"
1241867579000,1241871319000,"NADIR","FALSE"
1241871319000,1241871797000,"SLEW","FALSE"
1241871797000,1241871859000,"EARTH","FALSE"
1241871859000,1241890536000,"EARTH","TRUE"
1241890536000,1241890592000,"EARTH","FALSE"
1241890592000,1241892402000,"SLEW","FALSE"
1241892402000,1241896442000,"NADIR","FALSE"
1241896442000,1241896924000,"SLEW","FALSE"
1241896924000,1241896982000,"EARTH","FALSE"
1241896982000,1241915355000,"EARTH","TRUE"
1241904410000,1241914455000,"RADIO_SCIENCE","TRUE"
1241915355000,1241915415000,"EARTH","FALSE"
1241915415000,1241917221000,"SLEW","FALSE"
1241917221000,1241919761000,"NADIR","FALSE"
1241919761000,1241920372000,"SLEW","FALSE"
1241920372000,1241937528000,"EARTH","TRUE"
1241924032000,1241936628000,"RADIO_SCIENCE","TRUE"
1241937528000,1241942001000,"EARTH","FALSE"
1241942001000,1241942764000,"SLEW","FALSE"
1241942764000,1241943766000,"INERTIAL","FALSE"
1241943766000,1241944744000,"SLEW","FALSE"
1241944744000,1241947284000,"INERTIAL","FALSE"
1241947284000,1241947723000,"SLEW","FALSE"
1241947723000,1241953080000,"EARTH","FALSE"
1241953080000,1241958480000,"MAINTENANCE","FALSE"
1241958480000,1241958540000,"EARTH","FALSE"
1241958540000,1241964999000,"EARTH","TRUE"
1241964999000,1241965059000,"EARTH","FALSE"
1241965059000,1241966861000,"SLEW","FALSE"
1241966861000,1241970601000,"NADIR","FALSE"
1241970601000,1241971071000,"SLEW","FALSE"
1241971071000,1241971141000,"EARTH","FALSE"
1241971141000,1241981868000,"EARTH","TRUE"
1241981868000,1241988498000,"EARTH","FALSE"
1241988498000,1241989988000,"SLEW","FALSE"
1241989988000,1241991766000,"INERTIAL","FALSE"
1241991766000,1241992646000,"SLEW","FALSE"
1241992646000,1241994226000,"NADIR","FALSE"
1241994226000,1241994837000,"SLEW","FALSE"
1241994837000,1242014649000,"EARTH","TRUE"
1241998497000,1242013749000,"RADIO_SCIENCE","TRUE"
1242014649000,1242014705000,"EARTH","FALSE"
1242014705000,1242016507000,"SLEW","FALSE"
1242016507000,1242019047000,"NADIR","FALSE"
1242019047000,1242019658000,"SLEW","FALSE"
1242019658000,1242023809000,"EARTH","TRUE"
1242023809000,1242033215000,"EARTH","FALSE"
1242033215000,1242034252000,"SLEW","FALSE"
1242034252000,1242038667000,"INERTIAL","FALSE"
1242038667000,1242041332000,"SLEW","FALSE"
1242041332000,1242043627000,"ACROSS_TRACK","FALSE"
1242043627000,1242044335000,"SLEW","FALSE"
1242044335000,1242052310000,"EARTH","TRUE"
1242052310000,1242052370000,"EARTH","FALSE"
1242052370000,1242057770000,"MAINTENANCE","FALSE"
1242057770000,1242057830000,"EARTH","FALSE"
1242057830000,1242064630000,"EARTH","TRUE"
1242064630000,1242064686000,"EARTH","FALSE"
1242064686000,1242065117000,"SLEW","FALSE"
1242065117000,1242067525000,"INERTIAL","FALSE"
1242067525000,1242067956000,"SLEW","FALSE"
1242067956000,1242072770000,"EARTH","TRUE"
1242072770000,1242075048000,"EARTH","FALSE"
1242075048000,1242076952000,"SLEW","FALSE"
1242076952000,1242079492000,"INERTIAL","FALSE"
1242079492000,1242081470000,"SLEW","FALSE"
1242081470000,1242084308000,"EARTH","FALSE"
1242084308000,1242085630000,"SLEW","FALSE"
1242085630000,1242086250000,"INERTIAL","FALSE"
1242086250000,1242086662000,"SLEW","FALSE"
1242086662000,1242090572000,"INERTIAL","FALSE"
1242090572000,1242091390000,"SLEW","FALSE"
1242091390000,1242093510000,"ACROSS_TRACK","FALSE"
1242093510000,1242094129000,"SLEW","FALSE"
1242094129000,1242095393000,"EARTH","FALSE"
1242095393000,1242110092000,"EARTH","TRUE"
1242099053000,1242109192000,"RADIO_SCIENCE","TRUE"
1242110092000,1242115728000,"EARTH","FALSE"
1242115728000,1242116511000,"SLEW","FALSE"
1242116511000,1242117731000,"INERTIAL","FALSE"
1242117731000,1242118736000,"SLEW","FALSE"
1242118736000,1242121931000,"INERTIAL","FALSE"
1242121931000,1242122323000,"SLEW","FALSE"
1242122323000,1242126834000,"EARTH","FALSE"
1242126834000,1242139518000,"EARTH","TRUE"
1242139518000,1242139578000,"EARTH","FALSE"
1242139578000,1242141509000,"SLEW","FALSE"
1242141509000,1242145549000,"NADIR","FALSE"
1242145549000,1242146074000,"SLEW","FALSE"
1242146074000,1242149272000,"EARTH","TRUE"
1242149272000,1242151649000,"EARTH","FALSE"
1242151649000,1242157049000,"MAINTENANCE","FALSE"
1242157049000,1242158849000,"D1PVMC","FALSE"
1242158849000,1242160649000,"SLEW","FALSE"
1242160649000,1242164229000,"EARTH","FALSE"
1242164229000,1242165309000,"SLEW","FALSE"
1242165309000,1242166169000,"INERTIAL","FALSE"
1242166169000,1242167252000,"SLEW","FALSE"
1242167252000,1242188409000,"EARTH","TRUE"
1242170912000,1242187509000,"RADIO_SCIENCE","TRUE"
1242188409000,1242188466000,"EARTH","FALSE"
1242188466000,1242190256000,"SLEW","FALSE"
1242190256000,1242192796000,"NADIR","FALSE"
1242192796000,1242193407000,"SLEW","FALSE"
1242193407000,1242199798000,"EARTH","TRUE"
1242199798000,1242199858000,"EARTH","FALSE"
1242199858000,1242200336000,"SLEW","FALSE"
1242200336000,1242201076000,"INERTIAL","FALSE"
1242201076000,1242201554000,"SLEW","FALSE"
1242201554000,1242213433000,"EARTH","TRUE"
1242213433000,1242213493000,"EARTH","FALSE"
1242213493000,1242215381000,"SLEW","FALSE"
1242215381000,1242219421000,"NADIR","FALSE"
1242219421000,1242219895000,"SLEW","FALSE"
1242219895000,1242223137000,"EARTH","FALSE"
1242223137000,1242225041000,"SLEW","FALSE"
1242225041000,1242227581000,"INERTIAL","FALSE"
1242227581000,1242229860000,"SLEW","FALSE"
1242229860000,1242232480000,"INERTIAL","FALSE"
1242232480000,1242233399000,"SLEW","FALSE"
1242233399000,1242236379000,"EARTH","FALSE"
1242236379000,1242237416000,"SLEW","FALSE"
1242237416000,1242239031000,"INERTIAL","FALSE"
1242239031000,1242239900000,"SLEW","FALSE"
1242239900000,1242243820000,"NADIR","FALSE"
1242243820000,1242244275000,"SLEW","FALSE"
1242244275000,1242246236000,"EARTH","FALSE"
1242246236000,1242262953000,"EARTH","TRUE"
1242257700000,1242262053000,"RADIO_SCIENCE","TRUE"
1242262953000,1242263013000,"EARTH","FALSE"
1242263013000,1242264671000,"SLEW","FALSE"
1242264671000,1242266010000,"INERTIAL","FALSE"
1242266010000,1242266351000,"SLEW","FALSE"
1242266351000,1242266965000,"INERTIAL","FALSE"
1242266965000,1242268560000,"SLEW","FALSE"
1242268560000,1242275697000,"EARTH","TRUE"
1242275697000,1242275757000,"EARTH","FALSE"
1242275757000,1242281157000,"MAINTENANCE","FALSE"
1242281157000,1242287495000,"EARTH","FALSE"
1242287495000,1242289305000,"SLEW","FALSE"
1242289305000,1242290885000,"INERTIAL","FALSE"
1242290885000,1242292925000,"SLEW","FALSE"
1242292925000,1242295679000,"INERTIAL","FALSE"
1242295679000,1242296055000,"SLEW","FALSE"
1242296055000,1242299337000,"EARTH","FALSE"
1242299337000,1242312963000,"EARTH","TRUE"
1242312963000,1242313023000,"EARTH","FALSE"
1242313023000,1242313454000,"SLEW","FALSE"
1242313454000,1242315724000,"INERTIAL","FALSE"
1242315724000,1242316155000,"SLEW","FALSE"
1242316155000,1242322075000,"EARTH","TRUE"
1242322075000,1242323260000,"EARTH","FALSE"
1242323260000,1242325160000,"SLEW","FALSE"
1242325160000,1242327700000,"INERTIAL","FALSE"
1242327700000,1242329674000,"SLEW","FALSE"
1242329674000,1242332637000,"EARTH","FALSE"
1242332637000,1242337347000,"EARTH","TRUE"
1242337347000,1242337407000,"EARTH","FALSE"
1242337407000,1242339186000,"SLEW","FALSE"
1242339186000,1242342066000,"NADIR","FALSE"
1242342066000,1242342595000,"SLEW","FALSE"
1242342595000,1242363662000,"EARTH","TRUE"
1242346266000,1242362762000,"RADIO_SCIENCE","TRUE"
1242363662000,1242363921000,"EARTH","FALSE"
1242363921000,1242364727000,"SLEW","FALSE"
1242364727000,1242366714000,"INERTIAL","FALSE"
1242366714000,1242367727000,"SLEW","FALSE"
1242367727000,1242370147000,"INERTIAL","FALSE"
1242370147000,1242370516000,"SLEW","FALSE"
1242370516000,1242375047000,"EARTH","FALSE"
1242375047000,1242380447000,"MAINTENANCE","FALSE"
1242380447000,1242382247000,"D1PVMC","FALSE"
1242382247000,1242384047000,"SLEW","FALSE"
1242384047000,1242387057000,"EARTH","FALSE"
1242387057000,1242388832000,"SLEW","FALSE"
1242388832000,1242391372000,"NADIR","FALSE"
1242391372000,1242391983000,"SLEW","FALSE"
1242391983000,1242413244000,"EARTH","TRUE"
1242413244000,1242413300000,"EARTH","FALSE"
1242413300000,1242413950000,"SLEW","FALSE"
1242413950000,1242416490000,"INERTIAL","FALSE"
1242416490000,1242417140000,"SLEW","FALSE"
1242417140000,1242419039000,"EARTH","FALSE"
1242419039000,1242436641000,"EARTH","TRUE"
1242430200000,1242435741000,"RADIO_SCIENCE","TRUE"
1242436641000,1242436701000,"EARTH","FALSE"
1242436701000,1242438472000,"SLEW","FALSE"
1242438472000,1242441012000,"NADIR","FALSE"
1242441012000,1242441623000,"SLEW","FALSE"
1242441623000,1242455277000,"EARTH","TRUE"
1242445283000,1242454377000,"RADIO_SCIENCE","TRUE"
1242455277000,1242461523000,"EARTH","FALSE"
1242461523000,1242463294000,"SLEW","FALSE"
1242463294000,1242467034000,"NADIR","FALSE"
1242467034000,1242467473000,"SLEW","FALSE"
1242467473000,1242474333000,"EARTH","FALSE"
1242474333000,1242479733000,"MAINTENANCE","FALSE"
1242479733000,1242479793000,"EARTH","FALSE"
1242479793000,1242486290000,"EARTH","TRUE"
1242486290000,1242486346000,"EARTH","FALSE"
1242486346000,1242488117000,"SLEW","FALSE"
1242488117000,1242490657000,"NADIR","FALSE"
1242490657000,1242491268000,"SLEW","FALSE"
1242491268000,1242496957000,"EARTH","TRUE"
1242496957000,1242497017000,"EARTH","FALSE"
1242497017000,1242498917000,"SLEW","FALSE"
1242498917000,1242501457000,"INERTIAL","FALSE"
1242501457000,1242503423000,"SLEW","FALSE"
1242503423000,1242505380000,"EARTH","FALSE"
1242505380000,1242511114000,"EARTH","TRUE"
1242511114000,1242511174000,"EARTH","FALSE"
1242511174000,1242512941000,"SLEW","FALSE"
1242512941000,1242515718000,"NADIR","FALSE"
1242515718000,1242516266000,"SLEW","FALSE"
1242516266000,1242535937000,"EARTH","TRUE"
1242519926000,1242535092000,"RADIO_SCIENCE","TRUE"
1242535937000,1242535993000,"EARTH","FALSE"
1242535993000,1242537760000,"SLEW","FALSE"
1242537760000,1242539280000,"NADIR","FALSE"
1242539280000,1242540141000,"SLEW","FALSE"
1242540141000,1242542700000,"INERTIAL","FALSE"
1242542700000,1242543112000,"SLEW","FALSE"
1242543112000,1242548799000,"EARTH","FALSE"
1242548799000,1242554199000,"MAINTENANCE","FALSE"
1242554199000,1242555999000,"D1PVMC","FALSE"
1242555999000,1242557799000,"SLEW","FALSE"
1242557799000,1242559139000,"EARTH","FALSE"
1242559139000,1242560633000,"SLEW","FALSE"
1242560633000,1242563059000,"INERTIAL","FALSE"
1242563059000,1242564553000,"SLEW","FALSE"
1242564553000,1242586979000,"EARTH","TRUE"
1242586979000,1242587036000,"EARTH","FALSE"
1242587036000,1242587701000,"SLEW","FALSE"
1242587701000,1242590241000,"INERTIAL","FALSE"
1242590241000,1242590906000,"SLEW","FALSE"
1242590906000,1242591783000,"EARTH","FALSE"
1242591783000,1242612016000,"EARTH","TRUE"
1242603310000,1242611116000,"RADIO_SCIENCE","TRUE"
1242612016000,1242612113000,"EARTH","FALSE"
1242612113000,1242612946000,"SLEW","FALSE"
1242612946000,1242614166000,"INERTIAL","FALSE"
1242614166000,1242614999000,"SLEW","FALSE"
1242614999000,1242616455000,"EARTH","FALSE"
1242616455000,1242618255000,"SLEW","FALSE"
1242618255000,1242618454000,"INERTIAL","FALSE"
1242618454000,1242620254000,"SLEW","FALSE"
1242620254000,1242627840000,"EARTH","TRUE"
1242623376000,1242626940000,"RADIO_SCIENCE","TRUE"
1242627840000,1242635288000,"EARTH","FALSE"
1242635288000,1242637047000,"SLEW","FALSE"
1242637047000,1242640967000,"NADIR","FALSE"
1242640967000,1242641398000,"SLEW","FALSE"
1242641398000,1242648087000,"EARTH","FALSE"
1242648087000,1242653487000,"MAINTENANCE","FALSE"
1242653487000,1242653547000,"EARTH","FALSE"
1242653547000,1242660056000,"EARTH","TRUE"
1242660056000,1242660112000,"EARTH","FALSE"
1242660112000,1242661871000,"SLEW","FALSE"
1242661871000,1242664411000,"NADIR","FALSE"
1242664411000,1242665022000,"SLEW","FALSE"
1242665022000,1242671281000,"EARTH","TRUE"
1242671281000,1242685555000,"EARTH","FALSE"
1242685555000,1242685990000,"SLEW","FALSE"
1242685990000,1242688032000,"INERTIAL","FALSE"
1242688032000,1242688467000,"SLEW","FALSE"
1242688467000,1242692401000,"EARTH","FALSE"
1242692401000,1242693652000,"SLEW","FALSE"
1242693652000,1242700032000,"INERTIAL","FALSE"
1242700032000,1242701283000,"SLEW","FALSE"
1242701283000,1242711329000,"EARTH","TRUE"
1242704943000,1242710309000,"RADIO_SCIENCE","TRUE"
1242711329000,1242711385000,"EARTH","FALSE"
1242711385000,1242712230000,"SLEW","FALSE"
1242712230000,1242713450000,"INERTIAL","FALSE"
1242713450000,1242714475000,"SLEW","FALSE"
1242714475000,1242717650000,"INERTIAL","FALSE"
1242717650000,1242717987000,"SLEW","FALSE"
1242717987000,1242730744000,"EARTH","FALSE"
1242730744000,1242734305000,"EARTH","TRUE"
1242734305000,1242734361000,"EARTH","FALSE"
1242734361000,1242736030000,"SLEW","FALSE"
1242736030000,1242739170000,"NADIR","FALSE"
1242739170000,1242739703000,"SLEW","FALSE"
1242739703000,1242747307000,"EARTH","TRUE"
1242747307000,1242747367000,"EARTH","FALSE"
1242747367000,1242752767000,"MAINTENANCE","FALSE"
1242752767000,1242752827000,"EARTH","FALSE"
1242752827000,1242757682000,"EARTH","TRUE"
1242757682000,1242759397000,"EARTH","FALSE"
1242759397000,1242761148000,"SLEW","FALSE"
1242761148000,1242763688000,"NADIR","FALSE"
1242763688000,1242764299000,"SLEW","FALSE"
1242764299000,1242764525000,"EARTH","FALSE"
1242764525000,1242784167000,"EARTH","TRUE"
1242776230000,1242783267000,"RADIO_SCIENCE","TRUE"
1242784167000,1242784227000,"EARTH","FALSE"
1242784227000,1242785975000,"SLEW","FALSE"
1242785975000,1242788515000,"NADIR","FALSE"
1242788515000,1242789126000,"SLEW","FALSE"
1242789126000,1242800404000,"EARTH","TRUE"
1242792786000,1242799505000,"RADIO_SCIENCE","TRUE"
1242800404000,1242802652000,"EARTH","FALSE"
1242802652000,1242803716000,"SLEW","FALSE"
1242803716000,1242808190000,"INERTIAL","FALSE"
1242808190000,1242810796000,"SLEW","FALSE"
1242810796000,1242813336000,"NADIR","FALSE"
1242813336000,1242813947000,"SLEW","FALSE"
1242813947000,1242829422000,"EARTH","TRUE"
1242829422000,1242829482000,"EARTH","FALSE"
1242829482000,1242830815000,"SLEW","FALSE"
1242830815000,1242831435000,"INERTIAL","FALSE"
1242831435000,1242831847000,"SLEW","FALSE"
1242831847000,1242835564000,"INERTIAL","FALSE"
1242835564000,1242836581000,"SLEW","FALSE"
1242836581000,1242839961000,"NADIR","FALSE"
1242839961000,1242840392000,"SLEW","FALSE"
1242840392000,1242846658000,"EARTH","FALSE"
1242846658000,1242852058000,"MAINTENANCE","FALSE"
1242852058000,1242852118000,"EARTH","FALSE"
1242852118000,1242860239000,"EARTH","TRUE"
1242860239000,1242860299000,"EARTH","FALSE"
1242860299000,1242861160000,"SLEW","FALSE"
1242861160000,1242862380000,"INERTIAL","FALSE"
1242862380000,1242863241000,"SLEW","FALSE"
1242863241000,1242865008000,"EARTH","FALSE"
1242865008000,1242866267000,"SLEW","FALSE"
1242866267000,1242866604000,"INERTIAL","FALSE"
1242866604000,1242867910000,"SLEW","FALSE"
1242867910000,1242883654000,"EARTH","TRUE"
1242871570000,1242882754000,"RADIO_SCIENCE","TRUE"
1242883654000,1242883714000,"EARTH","FALSE"
1242883714000,1242885559000,"SLEW","FALSE"
1242885559000,1242889599000,"ACROSS_TRACK","FALSE"
1242889599000,1242890026000,"SLEW","FALSE"
1242890026000,1242894167000,"EARTH","FALSE"
1242894167000,1242896059000,"SLEW","FALSE"
1242896059000,1242898599000,"INERTIAL","FALSE"
1242898599000,1242900561000,"SLEW","FALSE"
1242900561000,1242906987000,"EARTH","FALSE"
1242906987000,1242908051000,"SLEW","FALSE"
1242908051000,1242909464000,"INERTIAL","FALSE"
1242909464000,1242910379000,"SLEW","FALSE"
1242910379000,1242914419000,"ACROSS_TRACK","FALSE"
1242914419000,1242914834000,"SLEW","FALSE"
1242914834000,1242914959000,"EARTH","FALSE"
1242914959000,1242921057000,"EARTH","TRUE"
1242921057000,1242921117000,"EARTH","FALSE"
1242921117000,1242926517000,"MAINTENANCE","FALSE"
1242926517000,1242926577000,"EARTH","FALSE"
1242926577000,1242933852000,"EARTH","TRUE"
1242933852000,1242933912000,"EARTH","FALSE"
1242933912000,1242934347000,"SLEW","FALSE"
1242934347000,1242936209000,"INERTIAL","FALSE"
1242936209000,1242936648000,"SLEW","FALSE"
1242936648000,1242937328000,"EARTH","FALSE"
1242937328000,1242958006000,"EARTH","TRUE"
1242948900000,1242957106000,"RADIO_SCIENCE","TRUE"
1242958006000,1242958066000,"EARTH","FALSE"
1242958066000,1242959720000,"SLEW","FALSE"
1242959720000,1242961063000,"INERTIAL","FALSE"
1242961063000,1242961412000,"SLEW","FALSE"
1242961412000,1242962032000,"INERTIAL","FALSE"
1242962032000,1242963604000,"SLEW","FALSE"
1242963604000,1242968634000,"EARTH","FALSE"
1242968634000,1242970526000,"SLEW","FALSE"
1242970526000,1242973066000,"INERTIAL","FALSE"
1242973066000,1242975024000,"SLEW","FALSE"
1242975024000,1242982811000,"EARTH","FALSE"
1242982811000,1242984547000,"SLEW","FALSE"
1242984547000,1242988527000,"NADIR","FALSE"
1242988527000,1242988942000,"SLEW","FALSE"
1242988942000,1242992050000,"EARTH","FALSE"
1242992050000,1242995057000,"EARTH","TRUE"
1242995057000,1242995117000,"EARTH","FALSE"
1242995117000,1242995779000,"SLEW","FALSE"
1242995779000,1242996459000,"INERTIAL","FALSE"
1242996459000,1242997101000,"SLEW","FALSE"
1242997101000,1243007208000,"EARTH","TRUE"
1243007208000,1243007268000,"EARTH","FALSE"
1243007268000,1243009012000,"SLEW","FALSE"
1243009012000,1243010916000,"INERTIAL","FALSE"
1243010916000,1243012789000,"SLEW","FALSE"
1243012789000,1243015512000,"INERTIAL","FALSE"
1243015512000,1243015818000,"SLEW","FALSE"
1243015818000,1243020409000,"EARTH","FALSE"
1243020409000,1243025809000,"MAINTENANCE","FALSE"
1243025809000,1243027609000,"D1PVMC","FALSE"
