utb_ms,ute_ms,type,flagcomms
1350619044000,1350624284000,"D4PNPO","FALSE"
1350624284000,1350625699000,"SLEW","FALSE"
1350625699000,1350643011000,"EARTH","FALSE"
1350643011000,1350644211000,"SLEW","FALSE"
1350644211000,1350649451000,"D4PNPO","FALSE"
1350649451000,1350650865000,"SLEW","FALSE"
1350650865000,1350653620000,"EARTH","FALSE"
1350653620000,1350659020000,"MAINTENANCE","FALSE"
1350659020000,1350667873000,"EARTH","FALSE"
1350667873000,1350669073000,"SLEW","FALSE"
1350669073000,1350672813000,"D4PNPO","FALSE"
1350672813000,1350674020000,"SLEW","FALSE"
1350674020000,1350675898000,"EARTH","FALSE"
1350675898000,1350677353000,"SLEW","FALSE"
1350677353000,1350678513000,"INERTIAL","FALSE"
1350678513000,1350679948000,"SLEW","FALSE"
1350679948000,1350690700000,"EARTH","FALSE"
1350690700000,1350691900000,"SLEW","FALSE"
1350691900000,1350695400000,"INERTIAL","FALSE"
1350695400000,1350696600000,"SLEW","FALSE"
1350696600000,1350715798000,"EARTH","FALSE"
1350715798000,1350716998000,"SLEW","FALSE"
1350716998000,1350720558000,"INERTIAL","FALSE"
1350720558000,1350721758000,"SLEW","FALSE"
1350721758000,1350729106000,"EARTH","FALSE"
1350729106000,1350734506000,"MAINTENANCE","FALSE"
1350734506000,1350736306000,"D1PVMC","FALSE"
1350736306000,1350738106000,"SLEW","FALSE"
1350738106000,1350741737000,"EARTH","FALSE"
1350741737000,1350742937000,"SLEW","FALSE"
1350742937000,1350748297000,"D4PNPO","FALSE"
1350748297000,1350749501000,"SLEW","FALSE"
1350749501000,1350764297000,"EARTH","FALSE"
1350764297000,1350765517000,"SLEW","FALSE"
1350765517000,1350770877000,"D4PNPO","FALSE"
1350770877000,1350772077000,"SLEW","FALSE"
1350772077000,1350779425000,"EARTH","FALSE"
1350779425000,1350784825000,"MAINTENANCE","FALSE"
1350784825000,1350789975000,"EARTH","FALSE"
1350789975000,1350791175000,"SLEW","FALSE"
1350791175000,1350792035000,"INERTIAL","FALSE"
1350792035000,1350793257000,"SLEW","FALSE"
1350793257000,1350798617000,"D4PNPO","FALSE"
1350798617000,1350799819000,"SLEW","FALSE"
1350799819000,1350817225000,"EARTH","FALSE"
1350817225000,1350818425000,"SLEW","FALSE"
1350818425000,1350821205000,"INERTIAL","FALSE"
1350821205000,1350823345000,"SLEW","FALSE"
1350823345000,1350828585000,"D4PNPO","FALSE"
1350828585000,1350830220000,"SLEW","FALSE"
1350830220000,1350842388000,"EARTH","FALSE"
1350842388000,1350843588000,"SLEW","FALSE"
1350843588000,1350848948000,"D4PNPO","FALSE"
1350848948000,1350850148000,"SLEW","FALSE"
1350850148000,1350854919000,"EARTH","FALSE"
1350854919000,1350860319000,"MAINTENANCE","FALSE"
1350860319000,1350867554000,"EARTH","FALSE"
1350867554000,1350868754000,"SLEW","FALSE"
1350868754000,1350870514000,"D4PNPO","FALSE"
1350870514000,1350871911000,"SLEW","FALSE"
1350871911000,1350874422000,"INERTIAL","FALSE"
1350874422000,1350875700000,"SLEW","FALSE"
1350875700000,1350894633000,"EARTH","FALSE"
1350894633000,1350895833000,"SLEW","FALSE"
1350895833000,1350901073000,"D4PNPO","FALSE"
1350901073000,1350902472000,"SLEW","FALSE"
1350902472000,1350913925000,"EARTH","FALSE"
1350913925000,1350915240000,"SLEW","FALSE"
1350915240000,1350916760000,"INERTIAL","FALSE"
1350916760000,1350919074000,"SLEW","FALSE"
1350919074000,1350921854000,"D4PNPO","FALSE"
1350921854000,1350923054000,"SLEW","FALSE"
1350923054000,1350934088000,"EARTH","FALSE"
1350934088000,1350935655000,"SLEW","FALSE"
1350935655000,1350939695000,"D4PNPO","FALSE"
1350939695000,1350941030000,"SLEW","FALSE"
1350941030000,1350943035000,"EARTH","FALSE"
1350943035000,1350944235000,"SLEW","FALSE"
1350944235000,1350947015000,"D4PNPO","FALSE"
1350947015000,1350948215000,"SLEW","FALSE"
1350948215000,1350955564000,"EARTH","FALSE"
1350955564000,1350960964000,"MAINTENANCE","FALSE"
1350960964000,1350970237000,"EARTH","FALSE"
1350970237000,1350971437000,"SLEW","FALSE"
1350971437000,1350976677000,"D4PNPO","FALSE"
1350976677000,1350978083000,"SLEW","FALSE"
1350978083000,1350996490000,"EARTH","FALSE"
1350996490000,1350997754000,"SLEW","FALSE"
1350997754000,1351000400000,"INERTIAL","FALSE"
1351000400000,1351001680000,"SLEW","FALSE"
1351001680000,1351016849000,"EARTH","FALSE"
1351016849000,1351018049000,"SLEW","FALSE"
1351018049000,1351023409000,"D4PNPO","FALSE"
1351023409000,1351026509000,"SLEW","FALSE"
1351026509000,1351027729000,"INERTIAL","FALSE"
1351027729000,1351029377000,"SLEW","FALSE"
1351029377000,1351043696000,"EARTH","FALSE"
1351043696000,1351044896000,"SLEW","FALSE"
1351044896000,1351050256000,"D4PNPO","FALSE"
1351050256000,1351051456000,"SLEW","FALSE"
1351051456000,1351056224000,"EARTH","FALSE"
1351056224000,1351061624000,"MAINTENANCE","FALSE"
1351061624000,1351071975000,"EARTH","FALSE"
1351071975000,1351073237000,"SLEW","FALSE"
1351073237000,1351075754000,"INERTIAL","FALSE"
1351075754000,1351077016000,"SLEW","FALSE"
1351077016000,1351093676000,"EARTH","FALSE"
1351093676000,1351094876000,"SLEW","FALSE"
1351094876000,1351096096000,"INERTIAL","FALSE"
1351096096000,1351098338000,"SLEW","FALSE"
1351098338000,1351102378000,"D4PNPO","FALSE"
1351102378000,1351103764000,"SLEW","FALSE"
1351103764000,1351111478000,"EARTH","FALSE"
1351111478000,1351113000000,"SLEW","FALSE"
1351113000000,1351118240000,"D4PNPO","FALSE"
1351118240000,1351120488000,"SLEW","FALSE"
1351120488000,1351122536000,"INERTIAL","FALSE"
1351122536000,1351123736000,"SLEW","FALSE"
1351123736000,1351144345000,"EARTH","FALSE"
1351144345000,1351145545000,"SLEW","FALSE"
1351145545000,1351150905000,"D4PNPO","FALSE"
1351150905000,1351152105000,"SLEW","FALSE"
1351152105000,1351156877000,"EARTH","FALSE"
1351156877000,1351162277000,"MAINTENANCE","FALSE"
1351162277000,1351169933000,"EARTH","FALSE"
1351169933000,1351171133000,"SLEW","FALSE"
1351171133000,1351175173000,"ACROSS_TRACK","FALSE"
1351175173000,1351176373000,"SLEW","FALSE"
1351176373000,1351190017000,"EARTH","FALSE"
1351190017000,1351191461000,"SLEW","FALSE"
1351191461000,1351193101000,"INERTIAL","FALSE"
1351193101000,1351195877000,"SLEW","FALSE"
1351195877000,1351201237000,"D4PNPO","FALSE"
1351201237000,1351202437000,"SLEW","FALSE"
1351202437000,1351204870000,"EARTH","FALSE"
1351204870000,1351206317000,"SLEW","FALSE"
1351206317000,1351207477000,"INERTIAL","FALSE"
1351207477000,1351208924000,"SLEW","FALSE"
1351208924000,1351221884000,"EARTH","FALSE"
1351221884000,1351223084000,"SLEW","FALSE"
1351223084000,1351228324000,"D4PNPO","FALSE"
1351228324000,1351229715000,"SLEW","FALSE"
1351229715000,1351245004000,"EARTH","FALSE"
1351245004000,1351246204000,"SLEW","FALSE"
1351246204000,1351251564000,"D4PNPO","FALSE"
1351251564000,1351252764000,"SLEW","FALSE"
1351252764000,1351257534000,"EARTH","FALSE"
1351257534000,1351262934000,"MAINTENANCE","FALSE"
1351262934000,1351271248000,"EARTH","FALSE"
1351271248000,1351272448000,"SLEW","FALSE"
1351272448000,1351273368000,"INERTIAL","FALSE"
1351273368000,1351274568000,"SLEW","FALSE"
1351274568000,1351277335000,"EARTH","FALSE"
1351277335000,1351278688000,"SLEW","FALSE"
1351278688000,1351282428000,"D4PNPO","FALSE"
1351282428000,1351284083000,"SLEW","FALSE"
1351284083000,1351293658000,"EARTH","FALSE"
1351293658000,1351294863000,"SLEW","FALSE"
1351294863000,1351295723000,"INERTIAL","FALSE"
1351295723000,1351296975000,"SLEW","FALSE"
1351296975000,1351298591000,"INERTIAL","FALSE"
1351298591000,1351299791000,"SLEW","FALSE"
1351299791000,1351302499000,"EARTH","FALSE"
1351302499000,1351303851000,"SLEW","FALSE"
1351303851000,1351307591000,"D4PNPO","FALSE"
1351307591000,1351309244000,"SLEW","FALSE"
1351309244000,1351322537000,"EARTH","FALSE"
1351322537000,1351323737000,"SLEW","FALSE"
1351323737000,1351328977000,"D4PNPO","FALSE"
1351328977000,1351330362000,"SLEW","FALSE"
1351330362000,1351333029000,"EARTH","FALSE"
1351333029000,1351338429000,"MAINTENANCE","FALSE"
1351338429000,1351340229000,"D1PVMC","FALSE"
1351340229000,1351342029000,"SLEW","FALSE"
1351342029000,1351345665000,"EARTH","FALSE"
1351345665000,1351346865000,"SLEW","FALSE"
1351346865000,1351352225000,"D4PNPO","FALSE"
1351352225000,1351353425000,"SLEW","FALSE"
1351353425000,1351365000000,"EARTH","FALSE"
1351365000000,1351366448000,"SLEW","FALSE"
1351366448000,1351371328000,"D4PNPO","FALSE"
1351371328000,1351373168000,"SLEW","FALSE"
1351373168000,1351374268000,"INERTIAL","FALSE"
1351374268000,1351375468000,"SLEW","FALSE"
1351375468000,1351389577000,"EARTH","FALSE"
1351389577000,1351391400000,"SLEW","FALSE"
1351391400000,1351391856000,"INERTIAL","FALSE"
1351391856000,1351393760000,"SLEW","FALSE"
1351393760000,1351398035000,"EARTH","FALSE"
1351398035000,1351399235000,"SLEW","FALSE"
1351399235000,1351404475000,"D4PNPO","FALSE"
1351404475000,1351405856000,"SLEW","FALSE"
1351405856000,1351408523000,"EARTH","FALSE"
1351408523000,1351413923000,"MAINTENANCE","FALSE"
1351413923000,1351423194000,"EARTH","FALSE"
1351423194000,1351424394000,"SLEW","FALSE"
1351424394000,1351427114000,"D4PNPO","FALSE"
1351427114000,1351429614000,"SLEW","FALSE"
1351429614000,1351434974000,"INERTIAL","FALSE"
1351434974000,1351436220000,"SLEW","FALSE"
1351436220000,1351445689000,"EARTH","FALSE"
1351445689000,1351446889000,"SLEW","FALSE"
1351446889000,1351447869000,"INERTIAL","FALSE"
1351447869000,1351450339000,"SLEW","FALSE"
1351450339000,1351455279000,"D4PNPO","FALSE"
1351455279000,1351456697000,"SLEW","FALSE"
1351456697000,1351458849000,"EARTH","FALSE"
1351458849000,1351464249000,"MAINTENANCE","FALSE"
1351464249000,1351468842000,"EARTH","FALSE"
1351468842000,1351470102000,"SLEW","FALSE"
1351470102000,1351475462000,"D4PNPO","FALSE"
1351475462000,1351476662000,"SLEW","FALSE"
1351476662000,1351496649000,"EARTH","FALSE"
1351496649000,1351497849000,"SLEW","FALSE"
1351497849000,1351500629000,"INERTIAL","FALSE"
1351500629000,1351501829000,"SLEW","FALSE"
1351501829000,1351511878000,"EARTH","FALSE"
1351511878000,1351513536000,"SLEW","FALSE"
1351513536000,1351517276000,"D4PNPO","FALSE"
1351517276000,1351518719000,"SLEW","FALSE"
1351518719000,1351521156000,"EARTH","FALSE"
1351521156000,1351522356000,"SLEW","FALSE"
1351522356000,1351525796000,"INERTIAL","FALSE"
1351525796000,1351526996000,"SLEW","FALSE"
1351526996000,1351546978000,"EARTH","FALSE"
1351546978000,1351548178000,"SLEW","FALSE"
1351548178000,1351553538000,"D4PNPO","FALSE"
1351553538000,1351554738000,"SLEW","FALSE"
1351554738000,1351559509000,"EARTH","FALSE"
1351559509000,1351564909000,"MAINTENANCE","FALSE"
1351564909000,1351574183000,"EARTH","FALSE"
1351574183000,1351575383000,"SLEW","FALSE"
1351575383000,1351578103000,"D4PNPO","FALSE"
1351578103000,1351580123000,"SLEW","FALSE"
1351580123000,1351581343000,"INERTIAL","FALSE"
1351581343000,1351582948000,"SLEW","FALSE"
1351582948000,1351599342000,"EARTH","FALSE"
1351599342000,1351600542000,"SLEW","FALSE"
1351600542000,1351605662000,"D4PNPO","FALSE"
1351605662000,1351607020000,"SLEW","FALSE"
1351607020000,1351621057000,"EARTH","FALSE"
1351621057000,1351622269000,"SLEW","FALSE"
1351622269000,1351623189000,"INERTIAL","FALSE"
1351623189000,1351624477000,"SLEW","FALSE"
1351624477000,1351625637000,"INERTIAL","FALSE"
1351625637000,1351626837000,"SLEW","FALSE"
1351626837000,1351629652000,"EARTH","FALSE"
1351629652000,1351630987000,"SLEW","FALSE"
1351630987000,1351636227000,"D4PNPO","FALSE"
1351636227000,1351637937000,"SLEW","FALSE"
1351637937000,1351649670000,"EARTH","FALSE"
1351649670000,1351650870000,"SLEW","FALSE"
1351650870000,1351655990000,"D4PNPO","FALSE"
1351655990000,1351657346000,"SLEW","FALSE"
1351657346000,1351660162000,"EARTH","FALSE"
1351660162000,1351665562000,"MAINTENANCE","FALSE"
1351665562000,1351672797000,"EARTH","FALSE"
1351672797000,1351673997000,"SLEW","FALSE"
1351673997000,1351676777000,"D4PNPO","FALSE"
1351676777000,1351677977000,"SLEW","FALSE"
1351677977000,1351697980000,"EARTH","FALSE"
1351697980000,1351699180000,"SLEW","FALSE"
1351699180000,1351700640000,"D2PLND","FALSE"
1351700640000,1351701840000,"SLEW","FALSE"
1351701840000,1351719925000,"EARTH","FALSE"
1351719925000,1351721258000,"SLEW","FALSE"
1351721258000,1351722358000,"INERTIAL","FALSE"
1351722358000,1351724804000,"SLEW","FALSE"
1351724804000,1351725904000,"INERTIAL","FALSE"
1351725904000,1351727104000,"SLEW","FALSE"
1351727104000,1351750327000,"EARTH","FALSE"
1351750327000,1351751527000,"SLEW","FALSE"
1351751527000,1351756647000,"D4PNPO","FALSE"
1351756647000,1351757997000,"SLEW","FALSE"
1351757997000,1351760815000,"EARTH","FALSE"
1351760815000,1351766215000,"MAINTENANCE","FALSE"
1351766215000,1351773445000,"EARTH","FALSE"
1351773445000,1351774645000,"SLEW","FALSE"
1351774645000,1351780005000,"D4PNPO","FALSE"
1351780005000,1351781205000,"SLEW","FALSE"
1351781205000,1351784351000,"EARTH","FALSE"
1351784351000,1351785805000,"SLEW","FALSE"
1351785805000,1351786905000,"INERTIAL","FALSE"
1351786905000,1351788359000,"SLEW","FALSE"
1351788359000,1351789595000,"EARTH","FALSE"
1351789595000,1351791230000,"SLEW","FALSE"
1351791230000,1351796470000,"D4PNPO","FALSE"
1351796470000,1351797779000,"SLEW","FALSE"
1351797779000,1351798880000,"EARTH","FALSE"
1351798880000,1351800080000,"SLEW","FALSE"
1351800080000,1351801882000,"INERTIAL","FALSE"
1351801882000,1351803082000,"SLEW","FALSE"
1351803082000,1351806569000,"EARTH","FALSE"
1351806569000,1351807769000,"SLEW","FALSE"
1351807769000,1351808154000,"INERTIAL","FALSE"
1351808154000,1351809354000,"SLEW","FALSE"
1351809354000,1351825813000,"EARTH","FALSE"
1351825813000,1351827013000,"SLEW","FALSE"
1351827013000,1351832133000,"D4PNPO","FALSE"
1351832133000,1351833480000,"SLEW","FALSE"
1351833480000,1351850979000,"EARTH","FALSE"
1351850979000,1351852179000,"SLEW","FALSE"
1351852179000,1351857299000,"D4PNPO","FALSE"
1351857299000,1351858645000,"SLEW","FALSE"
1351858645000,1351861470000,"EARTH","FALSE"
1351861470000,1351866870000,"MAINTENANCE","FALSE"
1351866870000,1351874175000,"EARTH","FALSE"
1351874175000,1351875375000,"SLEW","FALSE"
1351875375000,1351876295000,"INERTIAL","FALSE"
1351876295000,1351877697000,"SLEW","FALSE"
1351877697000,1351878197000,"INERTIAL","FALSE"
1351878197000,1351879397000,"SLEW","FALSE"
1351879397000,1351881850000,"EARTH","FALSE"
1351881850000,1351883223000,"SLEW","FALSE"
1351883223000,1351887863000,"D4PNPO","FALSE"
1351887863000,1351889554000,"SLEW","FALSE"
1351889554000,1351902456000,"EARTH","FALSE"
1351902456000,1351903672000,"SLEW","FALSE"
1351903672000,1351906152000,"INERTIAL","FALSE"
1351906152000,1351907368000,"SLEW","FALSE"
1351907368000,1351924424000,"EARTH","FALSE"
1351924424000,1351925624000,"SLEW","FALSE"
1351925624000,1351930984000,"D4PNPO","FALSE"
1351930984000,1351932184000,"SLEW","FALSE"
1351932184000,1351936950000,"EARTH","FALSE"
1351936950000,1351942350000,"MAINTENANCE","FALSE"
1351942350000,1351950128000,"EARTH","FALSE"
1351950128000,1351951812000,"SLEW","FALSE"
1351951812000,1351952732000,"INERTIAL","FALSE"
1351952732000,1351954500000,"SLEW","FALSE"
1351954500000,1351959740000,"D4PNPO","FALSE"
1351959740000,1351961218000,"SLEW","FALSE"
1351961218000,1351963545000,"EARTH","FALSE"
1351963545000,1351964745000,"SLEW","FALSE"
1351964745000,1351965070000,"INERTIAL","FALSE"
1351965070000,1351966270000,"SLEW","FALSE"
1351966270000,1351974145000,"EARTH","FALSE"
1351974145000,1351975345000,"SLEW","FALSE"
1351975345000,1351978725000,"INERTIAL","FALSE"
1351978725000,1351979925000,"SLEW","FALSE"
1351979925000,1351999907000,"EARTH","FALSE"
1351999907000,1352001107000,"SLEW","FALSE"
1352001107000,1352003887000,"INERTIAL","FALSE"
1352003887000,1352005427000,"SLEW","FALSE"
1352005427000,1352009167000,"D4PNPO","FALSE"
1352009167000,1352010577000,"SLEW","FALSE"
1352010577000,1352012439000,"EARTH","FALSE"
1352012439000,1352017839000,"MAINTENANCE","FALSE"
1352017839000,1352021271000,"EARTH","FALSE"
1352021271000,1352022727000,"SLEW","FALSE"
1352022727000,1352023767000,"INERTIAL","FALSE"
1352023767000,1352026273000,"SLEW","FALSE"
1352026273000,1352029053000,"D4PNPO","FALSE"
1352029053000,1352030253000,"SLEW","FALSE"
1352030253000,1352032102000,"EARTH","FALSE"
1352032102000,1352033533000,"SLEW","FALSE"
1352033533000,1352038893000,"INERTIAL","FALSE"
1352038893000,1352040187000,"SLEW","FALSE"
1352040187000,1352050235000,"EARTH","FALSE"
1352050235000,1352051435000,"SLEW","FALSE"
1352051435000,1352056795000,"D4PNPO","FALSE"
1352056795000,1352057995000,"SLEW","FALSE"
1352057995000,1352062762000,"EARTH","FALSE"
1352062762000,1352068162000,"MAINTENANCE","FALSE"
1352068162000,1352075342000,"EARTH","FALSE"
1352075342000,1352080742000,"D3POCM","FALSE"
1352080742000,1352102590000,"EARTH","FALSE"
1352102590000,1352103790000,"SLEW","FALSE"
1352103790000,1352108910000,"D4PNPO","FALSE"
1352108910000,1352110243000,"SLEW","FALSE"
1352110243000,1352125344000,"EARTH","FALSE"
1352125344000,1352126544000,"SLEW","FALSE"
1352126544000,1352127584000,"INERTIAL","FALSE"
1352127584000,1352130024000,"SLEW","FALSE"
1352130024000,1352134664000,"D4PNPO","FALSE"
1352134664000,1352136044000,"SLEW","FALSE"
1352136044000,1352141197000,"EARTH","FALSE"
1352141197000,1352142887000,"SLEW","FALSE"
1352142887000,1352148127000,"D4PNPO","FALSE"
1352148127000,1352149501000,"SLEW","FALSE"
1352149501000,1352150867000,"EARTH","FALSE"
1352150867000,1352152067000,"SLEW","FALSE"
1352152067000,1352154847000,"INERTIAL","FALSE"
1352154847000,1352156047000,"SLEW","FALSE"
1352156047000,1352163395000,"EARTH","FALSE"
1352163395000,1352168795000,"MAINTENANCE","FALSE"
1352168795000,1352178067000,"EARTH","FALSE"
1352178067000,1352179267000,"SLEW","FALSE"
1352179267000,1352184387000,"D4PNPO","FALSE"
1352184387000,1352185714000,"SLEW","FALSE"
1352185714000,1352203231000,"EARTH","FALSE"
1352203231000,1352204431000,"SLEW","FALSE"
1352204431000,1352207151000,"D4PNPO","FALSE"
1352207151000,1352209171000,"SLEW","FALSE"
1352209171000,1352210391000,"INERTIAL","FALSE"
1352210391000,1352211955000,"SLEW","FALSE"
1352211955000,1352225097000,"EARTH","FALSE"
1352225097000,1352226318000,"SLEW","FALSE"
1352226318000,1352227238000,"INERTIAL","FALSE"
1352227238000,1352228508000,"SLEW","FALSE"
1352228508000,1352229488000,"INERTIAL","FALSE"
1352229488000,1352230688000,"SLEW","FALSE"
1352230688000,1352251503000,"EARTH","FALSE"
1352251503000,1352252703000,"SLEW","FALSE"
1352252703000,1352255483000,"D4PNPO","FALSE"
1352255483000,1352256683000,"SLEW","FALSE"
1352256683000,1352264031000,"EARTH","FALSE"
1352264031000,1352269431000,"MAINTENANCE","FALSE"
1352269431000,1352271231000,"D1PVMC","FALSE"
1352271231000,1352273031000,"SLEW","FALSE"
1352273031000,1352276660000,"EARTH","FALSE"
1352276660000,1352277860000,"SLEW","FALSE"
1352277860000,1352283220000,"D4PNPO","FALSE"
1352283220000,1352284420000,"SLEW","FALSE"
1352284420000,1352300734000,"EARTH","FALSE"
1352300734000,1352301934000,"SLEW","FALSE"
1352301934000,1352305794000,"INERTIAL","FALSE"
1352305794000,1352306994000,"SLEW","FALSE"
1352306994000,1352326318000,"EARTH","FALSE"
1352326318000,1352327518000,"SLEW","FALSE"
1352327518000,1352330958000,"INERTIAL","FALSE"
1352330958000,1352332158000,"SLEW","FALSE"
1352332158000,1352354178000,"EARTH","FALSE"
1352354178000,1352355378000,"SLEW","FALSE"
1352355378000,1352360498000,"D4PNPO","FALSE"
1352360498000,1352361816000,"SLEW","FALSE"
1352361816000,1352364669000,"EARTH","FALSE"
1352364669000,1352370069000,"MAINTENANCE","FALSE"
1352370069000,1352377626000,"EARTH","FALSE"
1352377626000,1352378826000,"SLEW","FALSE"
1352378826000,1352380586000,"INERTIAL","FALSE"
1352380586000,1352382222000,"SLEW","FALSE"
1352382222000,1352387162000,"D4PNPO","FALSE"
1352387162000,1352388593000,"SLEW","FALSE"
1352388593000,1352396238000,"EARTH","FALSE"
1352396238000,1352397779000,"SLEW","FALSE"
1352397779000,1352403019000,"D4PNPO","FALSE"
1352403019000,1352404271000,"SLEW","FALSE"
1352404271000,1352405647000,"INERTIAL","FALSE"
1352405647000,1352406847000,"SLEW","FALSE"
1352406847000,1352407831000,"EARTH","FALSE"
1352407831000,1352409299000,"SLEW","FALSE"
1352409299000,1352410579000,"INERTIAL","FALSE"
1352410579000,1352412047000,"SLEW","FALSE"
1352412047000,1352425136000,"EARTH","FALSE"
1352425136000,1352426481000,"SLEW","FALSE"
1352426481000,1352427461000,"INERTIAL","FALSE"
1352427461000,1352428815000,"SLEW","FALSE"
1352428815000,1352434175000,"D4PNPO","FALSE"
1352434175000,1352435375000,"SLEW","FALSE"
1352435375000,1352452771000,"EARTH","FALSE"
1352452771000,1352453971000,"SLEW","FALSE"
1352453971000,1352459331000,"D4PNPO","FALSE"
1352459331000,1352460531000,"SLEW","FALSE"
1352460531000,1352465298000,"EARTH","FALSE"
1352465298000,1352470698000,"MAINTENANCE","FALSE"
1352470698000,1352478166000,"EARTH","FALSE"
1352478166000,1352479366000,"SLEW","FALSE"
1352479366000,1352480226000,"INERTIAL","FALSE"
1352480226000,1352481586000,"SLEW","FALSE"
1352481586000,1352482086000,"INERTIAL","FALSE"
1352482086000,1352483286000,"SLEW","FALSE"
1352483286000,1352485902000,"EARTH","FALSE"
1352485902000,1352487346000,"SLEW","FALSE"
1352487346000,1352491986000,"INERTIAL","FALSE"
1352491986000,1352493430000,"SLEW","FALSE"
1352493430000,1352503091000,"EARTH","FALSE"
1352503091000,1352504291000,"SLEW","FALSE"
1352504291000,1352507071000,"D4PNPO","FALSE"
1352507071000,1352508271000,"SLEW","FALSE"
1352508271000,1352524561000,"EARTH","FALSE"
1352524561000,1352525761000,"SLEW","FALSE"
1352525761000,1352526501000,"INERTIAL","FALSE"
1352526501000,1352528971000,"SLEW","FALSE"
1352528971000,1352534211000,"D4PNPO","FALSE"
1352534211000,1352536711000,"SLEW","FALSE"
1352536711000,1352542071000,"INERTIAL","FALSE"
1352542071000,1352543387000,"SLEW","FALSE"
1352543387000,1352553961000,"EARTH","FALSE"
1352553961000,1352555702000,"SLEW","FALSE"
1352555702000,1352556622000,"INERTIAL","FALSE"
1352556622000,1352558215000,"SLEW","FALSE"
1352558215000,1352565944000,"EARTH","FALSE"
1352565944000,1352571344000,"MAINTENANCE","FALSE"
1352571344000,1352573144000,"D1PVMC","FALSE"
1352573144000,1352574944000,"SLEW","FALSE"
1352574944000,1352575865000,"EARTH","FALSE"
1352575865000,1352577193000,"SLEW","FALSE"
1352577193000,1352582553000,"D4PNPO","FALSE"
1352582553000,1352583753000,"SLEW","FALSE"
1352583753000,1352600437000,"EARTH","FALSE"
1352600437000,1352601899000,"SLEW","FALSE"
1352601899000,1352602879000,"INERTIAL","FALSE"
1352602879000,1352604929000,"SLEW","FALSE"
1352604929000,1352610289000,"D4PNPO","FALSE"
1352610289000,1352611489000,"SLEW","FALSE"
1352611489000,1352618141000,"EARTH","FALSE"
1352618141000,1352619341000,"SLEW","FALSE"
1352619341000,1352619728000,"INERTIAL","FALSE"
1352619728000,1352620928000,"SLEW","FALSE"
1352620928000,1352628886000,"EARTH","FALSE"
1352628886000,1352630086000,"SLEW","FALSE"
1352630086000,1352635146000,"D4PNPO","FALSE"
1352635146000,1352636866000,"SLEW","FALSE"
1352636866000,1352638086000,"INERTIAL","FALSE"
1352638086000,1352639620000,"SLEW","FALSE"
1352639620000,1352654043000,"EARTH","FALSE"
1352654043000,1352655243000,"SLEW","FALSE"
1352655243000,1352658023000,"D4PNPO","FALSE"
1352658023000,1352659223000,"SLEW","FALSE"
1352659223000,1352666575000,"EARTH","FALSE"
1352666575000,1352669275000,"MAINTENANCE","FALSE"
1352669275000,1352671975000,"MAINTENANCE","FALSE"
1352671975000,1352680108000,"EARTH","FALSE"
1352680108000,1352681308000,"SLEW","FALSE"
1352681308000,1352682348000,"INERTIAL","FALSE"
1352682348000,1352683548000,"SLEW","FALSE"
1352683548000,1352704603000,"EARTH","FALSE"
1352704603000,1352705803000,"SLEW","FALSE"
1352705803000,1352706903000,"INERTIAL","FALSE"
1352706903000,1352708103000,"SLEW","FALSE"
1352708103000,1352728144000,"EARTH","FALSE"
1352728144000,1352729354000,"SLEW","FALSE"
1352729354000,1352734594000,"D4PNPO","FALSE"
1352734594000,1352735794000,"SLEW","FALSE"
1352735794000,1352750005000,"EARTH","FALSE"
1352750005000,1352751492000,"SLEW","FALSE"
1352751492000,1352753012000,"INERTIAL","FALSE"
1352753012000,1352754510000,"SLEW","FALSE"
1352754510000,1352759750000,"D4PNPO","FALSE"
1352759750000,1352760950000,"SLEW","FALSE"
1352760950000,1352767218000,"EARTH","FALSE"
1352767218000,1352772618000,"MAINTENANCE","FALSE"
1352772618000,1352779247000,"EARTH","FALSE"
1352779247000,1352780447000,"SLEW","FALSE"
1352780447000,1352785807000,"D4PNPO","FALSE"
1352785807000,1352787007000,"SLEW","FALSE"
1352787007000,1352800707000,"EARTH","FALSE"
1352800707000,1352801992000,"SLEW","FALSE"
1352801992000,1352803452000,"INERTIAL","FALSE"
1352803452000,1352804824000,"SLEW","FALSE"
1352804824000,1352810064000,"D4PNPO","FALSE"
1352810064000,1352811264000,"SLEW","FALSE"
1352811264000,1352829922000,"EARTH","FALSE"
1352829922000,1352831122000,"SLEW","FALSE"
1352831122000,1352835222000,"D4PNPO","FALSE"
1352835222000,1352836422000,"SLEW","FALSE"
1352836422000,1352854668000,"EARTH","FALSE"
1352854668000,1352855868000,"SLEW","FALSE"
1352855868000,1352859308000,"INERTIAL","FALSE"
1352859308000,1352860508000,"SLEW","FALSE"
1352860508000,1352867858000,"EARTH","FALSE"
1352867858000,1352873258000,"MAINTENANCE","FALSE"
1352873258000,1352874781000,"EARTH","FALSE"
1352874781000,1352876133000,"SLEW","FALSE"
1352876133000,1352877053000,"INERTIAL","FALSE"
1352877053000,1352878404000,"SLEW","FALSE"
1352878404000,1352883057000,"EARTH","FALSE"
1352883057000,1352884257000,"SLEW","FALSE"
1352884257000,1352884637000,"INERTIAL","FALSE"
1352884637000,1352885837000,"SLEW","FALSE"
1352885837000,1352905654000,"EARTH","FALSE"
1352905654000,1352906854000,"SLEW","FALSE"
1352906854000,1352910714000,"D4PNPO","FALSE"
1352910714000,1352911914000,"SLEW","FALSE"
